setting_name,split_label,split_seed,model_name,pooling,layer,n_stored,n_probe,decision_noise_std,corruption_mode,noise_std,max_shift,occlusion_frac,mean_pairwise_cosine_similarity,mean_pairwise_cosine_distance,pairwise_cosine_similarity_std,pairwise_cosine_distance_std,ident_accuracy,gen_accuracy
occ50_s40,stored_40_seed_2,2,vit_base_patch16_clip_224.openai,cls,layer_1,40,80,0.0,occlusion,5.0,2,0.5,0.9956342879545909,0.004365712045409087,0.001764480335526444,0.001764480335526444,25.0,5.0
occ50_s40,stored_40_seed_2,2,vit_base_patch16_clip_224.openai,cls,layer_2,40,80,0.0,occlusion,5.0,2,0.5,0.9877090985303685,0.01229090146963158,0.004956725009946587,0.004956725009946587,80.0,6.25
occ50_s40,stored_40_seed_2,2,vit_base_patch16_clip_224.openai,cls,layer_3,40,80,0.0,occlusion,5.0,2,0.5,0.9769339472497379,0.023066052750262096,0.007991727675044271,0.007991727675044271,100.0,3.75
occ50_s40,stored_40_seed_2,2,vit_base_patch16_clip_224.openai,cls,layer_4,40,80,0.0,occlusion,5.0,2,0.5,0.9508346474909153,0.04916535250908466,0.016967624592023427,0.016967624592023427,100.0,6.25
occ50_s40,stored_40_seed_2,2,vit_base_patch16_clip_224.openai,cls,layer_5,40,80,0.0,occlusion,5.0,2,0.5,0.914833019788159,0.08516698021184102,0.025274423603351442,0.025274423603351442,100.0,6.25
occ50_s40,stored_40_seed_2,2,vit_base_patch16_clip_224.openai,cls,layer_6,40,80,0.0,occlusion,5.0,2,0.5,0.8985755594540298,0.10142444054597025,0.02503178247358516,0.02503178247358516,100.0,2.5
occ50_s40,stored_40_seed_2,2,vit_base_patch16_clip_224.openai,cls,layer_7,40,80,0.0,occlusion,5.0,2,0.5,0.9124802037595242,0.08751979624047584,0.019044980253392362,0.019044980253392362,100.0,8.75
occ50_s40,stored_40_seed_2,2,vit_base_patch16_clip_224.openai,cls,layer_8,40,80,0.0,occlusion,5.0,2,0.5,0.9383858916498269,0.06161410835017307,0.013679392151916088,0.013679392151916088,97.5,3.75
occ50_s40,stored_40_seed_2,2,vit_base_patch16_clip_224.openai,cls,layer_9,40,80,0.0,occlusion,5.0,2,0.5,0.9499292288584598,0.05007077114154026,0.009932181105219026,0.009932181105219026,67.5,10.0
occ50_s40,stored_40_seed_2,2,vit_base_patch16_clip_224.openai,cls,layer_10,40,80,0.0,occlusion,5.0,2,0.5,0.8859589891898073,0.11404101081019273,0.026815899580324848,0.026815899580324848,52.5,25.0
occ50_s40,stored_40_seed_2,2,vit_base_patch16_clip_224.openai,cls,layer_11,40,80,0.0,occlusion,5.0,2,0.5,0.5569021019988195,0.4430978980011805,0.08118771098318368,0.08118771098318368,55.00000000000001,52.5
occ50_s40,stored_40_seed_3,3,vit_base_patch16_224,cls,layer_0,40,80,0.0,occlusion,5.0,2,0.5,0.999741103677423,0.0002588963225770031,0.0001713676360173539,0.00017136763601735392,7.5,3.75
occ50_s40,stored_40_seed_3,3,vit_base_patch16_224,cls,layer_1,40,80,0.0,occlusion,5.0,2,0.5,0.9977739748666726,0.002226025133327372,0.001004966640070435,0.0010049666400704352,15.0,3.75
occ50_s40,stored_40_seed_3,3,vit_base_patch16_224,cls,layer_2,40,80,0.0,occlusion,5.0,2,0.5,0.9970336490207276,0.0029663509792725753,0.0012104935764295417,0.0012104935764295417,40.0,5.0
occ50_s40,stored_40_seed_3,3,vit_base_patch16_224,cls,layer_3,40,80,0.0,occlusion,5.0,2,0.5,0.9935173970551516,0.006482602944848366,0.002188896476095685,0.0021888964760956846,90.0,10.0
occ50_s40,stored_40_seed_3,3,vit_base_patch16_224,cls,layer_4,40,80,0.0,occlusion,5.0,2,0.5,0.9847696015380769,0.015230398461923136,0.005444174242899961,0.005444174242899961,100.0,10.0
occ50_s40,stored_40_seed_3,3,vit_base_patch16_224,cls,layer_5,40,80,0.0,occlusion,5.0,2,0.5,0.9646123136125454,0.035387686387454695,0.009709454528966183,0.009709454528966183,100.0,10.0
occ50_s40,stored_40_seed_3,3,vit_base_patch16_224,cls,layer_6,40,80,0.0,occlusion,5.0,2,0.5,0.9353178189024298,0.0646821810975702,0.017362411197673237,0.017362411197673237,100.0,13.750000000000002
occ50_s40,stored_40_seed_3,3,vit_base_patch16_224,cls,layer_7,40,80,0.0,occlusion,5.0,2,0.5,0.9469746086827053,0.05302539131729463,0.012474404949382286,0.012474404949382284,97.5,16.25
occ50_s40,stored_40_seed_3,3,vit_base_patch16_224,cls,layer_8,40,80,0.0,occlusion,5.0,2,0.5,0.9525646578084643,0.04743534219153567,0.008047583733619686,0.008047583733619686,97.5,32.5
occ50_s40,stored_40_seed_3,3,vit_base_patch16_224,cls,layer_9,40,80,0.0,occlusion,5.0,2,0.5,0.9476025628632773,0.052397437136722715,0.008708080553437737,0.008708080553437737,97.5,47.5
occ50_s40,stored_40_seed_3,3,vit_base_patch16_224,cls,layer_10,40,80,0.0,occlusion,5.0,2,0.5,0.8487951319154432,0.15120486808455688,0.040588809595303345,0.040588809595303345,75.0,58.75
occ50_s40,stored_40_seed_3,3,vit_base_patch16_224,cls,layer_11,40,80,0.0,occlusion,5.0,2,0.5,0.8797769903765577,0.1202230096234423,0.02413107846991196,0.02413107846991196,92.5,56.25
occ50_s40,stored_40_seed_3,3,vit_base_patch16_clip_224.openai,cls,layer_0,40,80,0.0,occlusion,5.0,2,0.5,0.9958947997705448,0.004105200229455025,0.0021757301039522915,0.002175730103952291,2.5,6.25
occ50_s40,stored_40_seed_3,3,vit_base_patch16_clip_224.openai,cls,layer_1,40,80,0.0,occlusion,5.0,2,0.5,0.9955958817246713,0.004404118275328598,0.0018910150817004429,0.0018910150817004429,15.0,5.0
occ50_s40,stored_40_seed_3,3,vit_base_patch16_clip_224.openai,cls,layer_2,40,80,0.0,occlusion,5.0,2,0.5,0.9878521660865769,0.012147833913423074,0.004799494610826921,0.004799494610826921,77.5,5.0
occ50_s40,stored_40_seed_3,3,vit_base_patch16_clip_224.openai,cls,layer_3,40,80,0.0,occlusion,5.0,2,0.5,0.9773778126630058,0.02262218733699422,0.007865849341120713,0.007865849341120713,100.0,8.75
occ50_s40,stored_40_seed_3,3,vit_base_patch16_clip_224.openai,cls,layer_4,40,80,0.0,occlusion,5.0,2,0.5,0.953812494570459,0.04618750542954092,0.014513208065393812,0.014513208065393812,100.0,6.25
occ50_s40,stored_40_seed_3,3,vit_base_patch16_clip_224.openai,cls,layer_5,40,80,0.0,occlusion,5.0,2,0.5,0.9187898192530223,0.08121018074697772,0.020761235637686587,0.020761235637686587,100.0,6.25
occ50_s40,stored_40_seed_3,3,vit_base_patch16_clip_224.openai,cls,layer_6,40,80,0.0,occlusion,5.0,2,0.5,0.9020079747994809,0.09799202520051908,0.02085985474137317,0.02085985474137317,100.0,3.75
occ50_s40,stored_40_seed_3,3,vit_base_patch16_clip_224.openai,cls,layer_7,40,80,0.0,occlusion,5.0,2,0.5,0.9106401610619508,0.08935983893804918,0.02286257547836603,0.02286257547836603,100.0,6.25
occ50_s40,stored_40_seed_3,3,vit_base_patch16_clip_224.openai,cls,layer_8,40,80,0.0,occlusion,5.0,2,0.5,0.9355450202242673,0.06445497977573256,0.015627863892358974,0.01562786389235897,95.0,7.5
occ50_s40,stored_40_seed_3,3,vit_base_patch16_clip_224.openai,cls,layer_9,40,80,0.0,occlusion,5.0,2,0.5,0.9460124429594512,0.05398755704054881,0.011901001785218985,0.011901001785218985,67.5,13.750000000000002
occ50_s40,stored_40_seed_3,3,vit_base_patch16_clip_224.openai,cls,layer_10,40,80,0.0,occlusion,5.0,2,0.5,0.8813397970008684,0.11866020299913173,0.03174298283243072,0.03174298283243072,40.0,33.75
occ50_s40,stored_40_seed_3,3,vit_base_patch16_clip_224.openai,cls,layer_11,40,80,0.0,occlusion,5.0,2,0.5,0.5544932210825244,0.4455067789174756,0.07634445127393151,0.07634445127393151,52.5,61.25000000000001
occ50_s40,stored_40_seed_4,4,vit_base_patch16_224,cls,layer_0,40,80,0.0,occlusion,5.0,2,0.5,0.9996910319278253,0.00030896807217460837,0.0002302879694023232,0.0002302879694023232,2.5,7.5
occ50_s40,stored_40_seed_4,4,vit_base_patch16_224,cls,layer_1,40,80,0.0,occlusion,5.0,2,0.5,0.9978647246912572,0.00213527530874285,0.0010526154913155538,0.0010526154913155536,10.0,12.5
occ50_s40,stored_40_seed_4,4,vit_base_patch16_224,cls,layer_2,40,80,0.0,occlusion,5.0,2,0.5,0.9970947251472833,0.0029052748527166813,0.0011991014364693975,0.0011991014364693975,20.0,13.750000000000002
occ50_s40,stored_40_seed_4,4,vit_base_patch16_224,cls,layer_3,40,80,0.0,occlusion,5.0,2,0.5,0.9934298035738887,0.00657019642611137,0.0023074443652642425,0.0023074443652642425,85.0,6.25
occ50_s40,stored_40_seed_4,4,vit_base_patch16_224,cls,layer_4,40,80,0.0,occlusion,5.0,2,0.5,0.9844237553684341,0.015576244631565908,0.006103453113138612,0.006103453113138612,95.0,8.75
occ50_s40,stored_40_seed_4,4,vit_base_patch16_224,cls,layer_5,40,80,0.0,occlusion,5.0,2,0.5,0.9647847793374441,0.03521522066255588,0.010205894610795253,0.010205894610795253,100.0,10.0
occ50_s40,stored_40_seed_4,4,vit_base_patch16_224,cls,layer_6,40,80,0.0,occlusion,5.0,2,0.5,0.9383751221782668,0.06162487782173324,0.018421436422664958,0.018421436422664958,100.0,11.25
occ50_s40,stored_40_seed_4,4,vit_base_patch16_224,cls,layer_7,40,80,0.0,occlusion,5.0,2,0.5,0.9507492477308596,0.04925075226914043,0.012550170600069186,0.012550170600069186,92.5,22.5
occ50_s40,stored_40_seed_4,4,vit_base_patch16_224,cls,layer_8,40,80,0.0,occlusion,5.0,2,0.5,0.9564681580406484,0.04353184195935161,0.00860406555397654,0.00860406555397654,100.0,32.5
occ50_s40,stored_40_seed_4,4,vit_base_patch16_224,cls,layer_9,40,80,0.0,occlusion,5.0,2,0.5,0.950789443582611,0.04921055641738915,0.008802616391995375,0.008802616391995375,100.0,42.5
occ50_s40,stored_40_seed_4,4,vit_base_patch16_224,cls,layer_10,40,80,0.0,occlusion,5.0,2,0.5,0.8608424520185811,0.13915754798141886,0.032618065027187414,0.032618065027187414,80.0,51.24999999999999
occ50_s40,stored_40_seed_4,4,vit_base_patch16_224,cls,layer_11,40,80,0.0,occlusion,5.0,2,0.5,0.8820153267898552,0.11798467321014491,0.022869738242640374,0.022869738242640374,95.0,56.25
occ50_s40,stored_40_seed_4,4,vit_base_patch16_clip_224.openai,cls,layer_0,40,80,0.0,occlusion,5.0,2,0.5,0.9959427845499241,0.004057215450075795,0.0022641697932344177,0.002264169793234418,5.0,8.75
occ50_s40,stored_40_seed_4,4,vit_base_patch16_clip_224.openai,cls,layer_1,40,80,0.0,occlusion,5.0,2,0.5,0.995638448365432,0.004361551634568043,0.0019367845307544707,0.0019367845307544707,22.5,12.5
occ50_s40,stored_40_seed_4,4,vit_base_patch16_clip_224.openai,cls,layer_2,40,80,0.0,occlusion,5.0,2,0.5,0.9879218173443824,0.012078182655617485,0.004952112002077443,0.004952112002077443,75.0,10.0
occ50_s40,stored_40_seed_4,4,vit_base_patch16_clip_224.openai,cls,layer_3,40,80,0.0,occlusion,5.0,2,0.5,0.9767034245438481,0.023296575456151863,0.00842688587195766,0.00842688587195766,95.0,8.75
occ50_s40,stored_40_seed_4,4,vit_base_patch16_clip_224.openai,cls,layer_4,40,80,0.0,occlusion,5.0,2,0.5,0.9527706617792647,0.04722933822073523,0.016294964106890797,0.016294964106890797,100.0,6.25
occ50_s40,stored_40_seed_4,4,vit_base_patch16_clip_224.openai,cls,layer_5,40,80,0.0,occlusion,5.0,2,0.5,0.9204896060471863,0.07951039395281366,0.021644531841831294,0.021644531841831294,100.0,7.5
occ50_s40,stored_40_seed_4,4,vit_base_patch16_clip_224.openai,cls,layer_6,40,80,0.0,occlusion,5.0,2,0.5,0.9022472188887767,0.09775278111122329,0.026478606435733784,0.026478606435733788,100.0,8.75
occ50_s40,stored_40_seed_4,4,vit_base_patch16_clip_224.openai,cls,layer_7,40,80,0.0,occlusion,5.0,2,0.5,0.9133574821163085,0.08664251788369155,0.02204917980779687,0.02204917980779687,100.0,6.25
occ50_s40,stored_40_seed_4,4,vit_base_patch16_clip_224.openai,cls,layer_8,40,80,0.0,occlusion,5.0,2,0.5,0.9384168152280223,0.06158318477197766,0.015939244658989517,0.015939244658989517,97.5,8.75
occ50_s40,stored_40_seed_4,4,vit_base_patch16_clip_224.openai,cls,layer_9,40,80,0.0,occlusion,5.0,2,0.5,0.9490467431448553,0.050953256855144805,0.011621488863710875,0.011621488863710875,70.0,16.25
occ50_s40,stored_40_seed_4,4,vit_base_patch16_clip_224.openai,cls,layer_10,40,80,0.0,occlusion,5.0,2,0.5,0.8817829488993821,0.11821705110061796,0.028740121101981722,0.028740121101981722,45.0,32.5
occ50_s40,stored_40_seed_4,4,vit_base_patch16_clip_224.openai,cls,layer_11,40,80,0.0,occlusion,5.0,2,0.5,0.5539194730190643,0.44608052698093575,0.07861484715277078,0.07861484715277077,55.00000000000001,63.74999999999999
