setting_name,model_name,pooling,layer,dam_n,dam_beta,dam_alpha,dam_lmbda,dam_steps_multiplier,n_stored,n_probe,decision_noise_std,corruption_mode,noise_std,max_shift,occlusion_frac,neurons,n_splits,ident_accuracy_mean,ident_accuracy_std,gen_accuracy_mean,gen_accuracy_std
occ50_dnoise001_s40,vit_base_patch16_clip_224.openai,cls,layer_4,4,0.02,0.1,0.05,2,40,80,0.01,occlusion,5.0,2,0.5,768,5,99.5,1.0,9.0,5.5565276927232174
occ50_dnoise001_s40,vit_base_patch16_clip_224.openai,cls,layer_5,4,0.02,0.1,0.05,2,40,80,0.01,occlusion,5.0,2,0.5,768,5,100.0,0.0,8.0,3.4095454242464647
occ50_dnoise001_s40,vit_base_patch16_clip_224.openai,cls,layer_6,4,0.02,0.1,0.05,2,40,80,0.01,occlusion,5.0,2,0.5,768,5,100.0,0.0,5.5,2.9154759474226504
occ50_dnoise001_s40,vit_base_patch16_clip_224.openai,cls,layer_7,4,0.02,0.1,0.05,2,40,80,0.01,occlusion,5.0,2,0.5,768,5,100.0,0.0,7.25,3.2977264895682303
occ50_dnoise001_s40,vit_base_patch16_clip_224.openai,cls,layer_8,4,0.02,0.1,0.05,2,40,80,0.01,occlusion,5.0,2,0.5,768,5,93.5,2.0,9.5,4.077376607575022
occ50_dnoise001_s40,vit_base_patch16_clip_224.openai,cls,layer_9,4,0.02,0.1,0.05,2,40,80,0.01,occlusion,5.0,2,0.5,768,5,62.0,12.884098726725126,17.25,4.703721930556694
occ50_dnoise001_s40,vit_base_patch16_clip_224.openai,cls,layer_10,4,0.02,0.1,0.05,2,40,80,0.01,occlusion,5.0,2,0.5,768,5,45.5,9.924716620639606,32.5,3.0618621784789712
occ50_dnoise001_s40,vit_base_patch16_clip_224.openai,cls,layer_11,4,0.02,0.1,0.05,2,40,80,0.01,occlusion,5.0,2,0.5,768,5,56.5,6.041522986797286,58.75,5.75543221661067
occ50_dnoise001_s40,vit_base_patch16_clip_224.openai,cls,layer_0,6,0.02,0.1,0.05,2,40,80,0.01,occlusion,5.0,2,0.5,768,5,6.0,3.0,7.5,1.5811388300841898
occ50_dnoise001_s40,vit_base_patch16_clip_224.openai,cls,layer_1,6,0.02,0.1,0.05,2,40,80,0.01,occlusion,5.0,2,0.5,768,5,22.5,4.47213595499958,7.5,2.23606797749979
occ50_dnoise001_s40,vit_base_patch16_clip_224.openai,cls,layer_2,6,0.02,0.1,0.05,2,40,80,0.01,occlusion,5.0,2,0.5,768,5,66.5,7.3484692283495345,9.25,3.2210246816812815
occ50_dnoise001_s40,vit_base_patch16_clip_224.openai,cls,layer_3,6,0.02,0.1,0.05,2,40,80,0.01,occlusion,5.0,2,0.5,768,5,93.0,4.0,8.0,3.0207614933986435
occ50_dnoise001_s40,vit_base_patch16_clip_224.openai,cls,layer_4,6,0.02,0.1,0.05,2,40,80,0.01,occlusion,5.0,2,0.5,768,5,99.5,1.0,9.0,5.667892024377317
occ50_dnoise001_s40,vit_base_patch16_clip_224.openai,cls,layer_5,6,0.02,0.1,0.05,2,40,80,0.01,occlusion,5.0,2,0.5,768,5,100.0,0.0,7.5,2.850438562747845
occ50_dnoise001_s40,vit_base_patch16_clip_224.openai,cls,layer_6,6,0.02,0.1,0.05,2,40,80,0.01,occlusion,5.0,2,0.5,768,5,100.0,0.0,4.75,2.669269563007828
occ50_dnoise001_s40,vit_base_patch16_clip_224.openai,cls,layer_7,6,0.02,0.1,0.05,2,40,80,0.01,occlusion,5.0,2,0.5,768,5,100.0,0.0,6.75,3.020761493398643
occ50_dnoise001_s40,vit_base_patch16_clip_224.openai,cls,layer_8,6,0.02,0.1,0.05,2,40,80,0.01,occlusion,5.0,2,0.5,768,5,93.0,2.9154759474226504,10.25,4.358898943540674
occ50_dnoise001_s40,vit_base_patch16_clip_224.openai,cls,layer_9,6,0.02,0.1,0.05,2,40,80,0.01,occlusion,5.0,2,0.5,768,5,62.5,11.937336386313323,16.0,4.962358310319802
occ50_dnoise001_s40,vit_base_patch16_clip_224.openai,cls,layer_10,6,0.02,0.1,0.05,2,40,80,0.01,occlusion,5.0,2,0.5,768,5,46.0,10.319883720275149,32.5,2.7386127875258293
occ50_dnoise001_s40,vit_base_patch16_clip_224.openai,cls,layer_11,6,0.02,0.1,0.05,2,40,80,0.01,occlusion,5.0,2,0.5,768,5,56.5,8.306623862918075,58.75,6.37377439199098
occ50_dnoise001_s40,vit_base_patch16_clip_224.openai,cls,layer_0,8,0.02,0.1,0.05,2,40,80,0.01,occlusion,5.0,2,0.5,768,5,6.5,3.391164991562634,8.25,2.318404623873926
occ50_dnoise001_s40,vit_base_patch16_clip_224.openai,cls,layer_1,8,0.02,0.1,0.05,2,40,80,0.01,occlusion,5.0,2,0.5,768,5,22.0,2.449489742783178,8.25,2.806243040080456
occ50_dnoise001_s40,vit_base_patch16_clip_224.openai,cls,layer_2,8,0.02,0.1,0.05,2,40,80,0.01,occlusion,5.0,2,0.5,768,5,67.5,8.215838362577491,8.5,2.669269563007828
occ50_dnoise001_s40,vit_base_patch16_clip_224.openai,cls,layer_3,8,0.02,0.1,0.05,2,40,80,0.01,occlusion,5.0,2,0.5,768,5,93.0,4.0,8.5,3.2015621187164247
occ50_dnoise001_s40,vit_base_patch16_clip_224.openai,cls,layer_4,8,0.02,0.1,0.05,2,40,80,0.01,occlusion,5.0,2,0.5,768,5,99.5,1.0,9.25,5.3967582862307255
occ50_dnoise001_s40,vit_base_patch16_clip_224.openai,cls,layer_5,8,0.02,0.1,0.05,2,40,80,0.01,occlusion,5.0,2,0.5,768,5,100.0,0.0,7.75,3.0
occ50_dnoise001_s40,vit_base_patch16_clip_224.openai,cls,layer_6,8,0.02,0.1,0.05,2,40,80,0.01,occlusion,5.0,2,0.5,768,5,100.0,0.0,4.75,2.1505813167606567
occ50_dnoise001_s40,vit_base_patch16_clip_224.openai,cls,layer_7,8,0.02,0.1,0.05,2,40,80,0.01,occlusion,5.0,2,0.5,768,5,100.0,0.0,7.0,3.5881750236018317
occ50_dnoise001_s40,vit_base_patch16_clip_224.openai,cls,layer_8,8,0.02,0.1,0.05,2,40,80,0.01,occlusion,5.0,2,0.5,768,5,92.0,3.6742346141747673,10.25,3.6571847095819483
occ50_dnoise001_s40,vit_base_patch16_clip_224.openai,cls,layer_9,8,0.02,0.1,0.05,2,40,80,0.01,occlusion,5.0,2,0.5,768,5,61.5,11.247221879201991,17.25,4.286607049870561
occ50_dnoise001_s40,vit_base_patch16_clip_224.openai,cls,layer_10,8,0.02,0.1,0.05,2,40,80,0.01,occlusion,5.0,2,0.5,768,5,46.0,9.027735042633896,32.5,2.7386127875258293
occ50_dnoise001_s40,vit_base_patch16_clip_224.openai,cls,layer_11,8,0.02,0.1,0.05,2,40,80,0.01,occlusion,5.0,2,0.5,768,5,56.0,6.442049363362562,58.25,5.396758286230726
