setting_name,split_label,split_seed,model_name,pooling,layer,n_stored,n_probe,decision_noise_std,corruption_mode,noise_std,max_shift,occlusion_frac,mean_pairwise_cosine_similarity,mean_pairwise_cosine_distance,pairwise_cosine_similarity_std,pairwise_cosine_distance_std,ident_accuracy,gen_accuracy
occ50_dnoise001_s80,stored_80_seed_3,3,vit_base_patch16_clip_224.openai,cls,layer_3,80,40,0.01,occlusion,5.0,2,0.5,0.9774937327513291,0.022506267248670837,0.007986861656367562,0.007986861656367562,15.0,2.5
occ50_dnoise001_s80,stored_80_seed_3,3,vit_base_patch16_clip_224.openai,cls,layer_4,80,40,0.01,occlusion,5.0,2,0.5,0.9526577031551012,0.0473422968448988,0.016522724364804165,0.016522724364804165,56.25,2.5
occ50_dnoise001_s80,stored_80_seed_3,3,vit_base_patch16_clip_224.openai,cls,layer_5,80,40,0.01,occlusion,5.0,2,0.5,0.9178669640251972,0.08213303597480272,0.026388231959960994,0.026388231959960994,90.0,0.0
occ50_dnoise001_s80,stored_80_seed_3,3,vit_base_patch16_clip_224.openai,cls,layer_6,80,40,0.01,occlusion,5.0,2,0.5,0.8995735562673428,0.1004264437326571,0.02689046200824654,0.02689046200824654,92.5,0.0
occ50_dnoise001_s80,stored_80_seed_3,3,vit_base_patch16_clip_224.openai,cls,layer_7,80,40,0.01,occlusion,5.0,2,0.5,0.9112230746266977,0.0887769253733023,0.021398759227368475,0.021398759227368475,90.0,2.5
occ50_dnoise001_s80,stored_80_seed_3,3,vit_base_patch16_clip_224.openai,cls,layer_8,80,40,0.01,occlusion,5.0,2,0.5,0.9373691112161935,0.06263088878380653,0.01501645937908114,0.01501645937908114,60.0,2.5
occ50_dnoise001_s80,stored_80_seed_3,3,vit_base_patch16_clip_224.openai,cls,layer_9,80,40,0.01,occlusion,5.0,2,0.5,0.9479154067453985,0.05208459325460138,0.011475730259789681,0.011475730259789681,33.75,2.5
occ50_dnoise001_s80,stored_80_seed_3,3,vit_base_patch16_clip_224.openai,cls,layer_10,80,40,0.01,occlusion,5.0,2,0.5,0.8807416786042386,0.11925832139576138,0.02876553452659763,0.02876553452659763,38.75,17.5
occ50_dnoise001_s80,stored_80_seed_3,3,vit_base_patch16_clip_224.openai,cls,layer_11,80,40,0.01,occlusion,5.0,2,0.5,0.5546889257968673,0.44531107420313265,0.08202264841863253,0.08202264841863253,51.24999999999999,50.0
occ50_dnoise001_s80,stored_80_seed_4,4,vit_base_patch16_224,cls,layer_0,80,40,0.01,occlusion,5.0,2,0.5,0.9997543278023117,0.0002456721976882759,0.00014700135613896954,0.00014700135613896954,0.0,2.5
occ50_dnoise001_s80,stored_80_seed_4,4,vit_base_patch16_224,cls,layer_1,80,40,0.01,occlusion,5.0,2,0.5,0.9978498642277761,0.0021501357722238466,0.0009797310874745217,0.0009797310874745217,1.25,2.5
occ50_dnoise001_s80,stored_80_seed_4,4,vit_base_patch16_224,cls,layer_2,80,40,0.01,occlusion,5.0,2,0.5,0.9971012014936488,0.0028987985063512306,0.0011209339417896699,0.0011209339417896696,1.25,0.0
occ50_dnoise001_s80,stored_80_seed_4,4,vit_base_patch16_224,cls,layer_3,80,40,0.01,occlusion,5.0,2,0.5,0.993504964197212,0.006495035802788002,0.0020188189900302734,0.0020188189900302734,3.75,0.0
occ50_dnoise001_s80,stored_80_seed_4,4,vit_base_patch16_224,cls,layer_4,80,40,0.01,occlusion,5.0,2,0.5,0.9843859467560486,0.015614053243951416,0.00546296051216824,0.0054629605121682395,8.75,2.5
occ50_dnoise001_s80,stored_80_seed_4,4,vit_base_patch16_224,cls,layer_5,80,40,0.01,occlusion,5.0,2,0.5,0.9643607720844684,0.03563922791553158,0.010013713250560502,0.010013713250560502,36.25,2.5
occ50_dnoise001_s80,stored_80_seed_4,4,vit_base_patch16_224,cls,layer_6,80,40,0.01,occlusion,5.0,2,0.5,0.9362766092030632,0.06372339079693697,0.01713213938273342,0.01713213938273342,51.24999999999999,2.5
occ50_dnoise001_s80,stored_80_seed_4,4,vit_base_patch16_224,cls,layer_7,80,40,0.01,occlusion,5.0,2,0.5,0.9492630521472611,0.05073694785273889,0.011422144118944157,0.011422144118944157,37.5,7.5
occ50_dnoise001_s80,stored_80_seed_4,4,vit_base_patch16_224,cls,layer_8,80,40,0.01,occlusion,5.0,2,0.5,0.955093620575799,0.04490637942420101,0.008596526508810261,0.008596526508810261,23.75,17.5
occ50_dnoise001_s80,stored_80_seed_4,4,vit_base_patch16_224,cls,layer_9,80,40,0.01,occlusion,5.0,2,0.5,0.9480131530387734,0.0519868469612266,0.009902332480607982,0.009902332480607982,28.749999999999996,30.0
occ50_dnoise001_s80,stored_80_seed_4,4,vit_base_patch16_224,cls,layer_10,80,40,0.01,occlusion,5.0,2,0.5,0.854037498319179,0.14596250168082103,0.03705508089750353,0.03705508089750353,55.00000000000001,52.5
occ50_dnoise001_s80,stored_80_seed_4,4,vit_base_patch16_224,cls,layer_11,80,40,0.01,occlusion,5.0,2,0.5,0.8819510697971861,0.1180489302028141,0.0235063963238781,0.0235063963238781,61.25000000000001,60.0
occ50_dnoise001_s80,stored_80_seed_4,4,vit_base_patch16_clip_224.openai,cls,layer_0,80,40,0.01,occlusion,5.0,2,0.5,0.9956649429803315,0.0043350570196684715,0.002542977602509654,0.0025429776025096542,0.0,0.0
occ50_dnoise001_s80,stored_80_seed_4,4,vit_base_patch16_clip_224.openai,cls,layer_1,80,40,0.01,occlusion,5.0,2,0.5,0.9956497474557723,0.0043502525442277095,0.0018057247057223255,0.0018057247057223255,1.25,0.0
occ50_dnoise001_s80,stored_80_seed_4,4,vit_base_patch16_clip_224.openai,cls,layer_2,80,40,0.01,occlusion,5.0,2,0.5,0.9880623585283693,0.011937641471630714,0.00459741087359825,0.00459741087359825,6.25,0.0
occ50_dnoise001_s80,stored_80_seed_4,4,vit_base_patch16_clip_224.openai,cls,layer_3,80,40,0.01,occlusion,5.0,2,0.5,0.9770820348442938,0.02291796515570614,0.00804609081283257,0.00804609081283257,15.0,0.0
