setting_name,split_label,split_seed,model_name,pooling,layer,dam_n,dam_beta,dam_alpha,dam_lmbda,dam_steps_multiplier,n_stored,n_probe,decision_noise_std,corruption_mode,noise_std,max_shift,occlusion_frac,neurons,ident_accuracy,gen_accuracy
hard_s40,stored_40_seed_1,1,vit_base_patch16_224,cls,layer_8,6,0.02,0.1,0.05,2,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,768,97.5,28.749999999999996
hard_s40,stored_40_seed_1,1,vit_base_patch16_224,cls,layer_9,6,0.02,0.1,0.05,2,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,768,97.5,43.75
hard_s40,stored_40_seed_1,1,vit_base_patch16_224,cls,layer_10,6,0.02,0.1,0.05,2,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,768,97.5,52.5
hard_s40,stored_40_seed_1,1,vit_base_patch16_224,cls,layer_11,6,0.02,0.1,0.05,2,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,768,90.0,51.24999999999999
hard_s40,stored_40_seed_1,1,vit_base_patch16_224,cls,layer_0,8,0.02,0.1,0.05,2,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,768,12.5,7.5
hard_s40,stored_40_seed_1,1,vit_base_patch16_224,cls,layer_1,8,0.02,0.1,0.05,2,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,768,20.0,10.0
hard_s40,stored_40_seed_1,1,vit_base_patch16_224,cls,layer_2,8,0.02,0.1,0.05,2,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,768,25.0,8.75
hard_s40,stored_40_seed_1,1,vit_base_patch16_224,cls,layer_3,8,0.02,0.1,0.05,2,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,768,50.0,7.5
hard_s40,stored_40_seed_1,1,vit_base_patch16_224,cls,layer_4,8,0.02,0.1,0.05,2,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,768,70.0,10.0
hard_s40,stored_40_seed_1,1,vit_base_patch16_224,cls,layer_5,8,0.02,0.1,0.05,2,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,768,92.5,12.5
hard_s40,stored_40_seed_1,1,vit_base_patch16_224,cls,layer_6,8,0.02,0.1,0.05,2,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,768,90.0,12.5
