setting_name,model_name,pooling,layer,dam_n,dam_beta,dam_alpha,dam_lmbda,dam_steps_multiplier,n_stored,n_probe,decision_noise_std,corruption_mode,noise_std,max_shift,occlusion_frac,neurons,n_splits,ident_accuracy_mean,ident_accuracy_std,gen_accuracy_mean,gen_accuracy_std
hard_s40,vit_base_patch16_clip_224.openai,cls,layer_5,2,0.02,0.1,0.05,2,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,768,5,13.5,9.565563234854496,7.75,3.0
hard_s40,vit_base_patch16_clip_224.openai,cls,layer_6,2,0.02,0.1,0.05,2,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,768,5,15.0,12.747548783981962,4.75,2.1505813167606567
hard_s40,vit_base_patch16_clip_224.openai,cls,layer_7,2,0.02,0.1,0.05,2,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,768,5,34.0,14.370107863199914,6.75,3.020761493398643
hard_s40,vit_base_patch16_clip_224.openai,cls,layer_8,2,0.02,0.1,0.05,2,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,768,5,46.0,8.455767262643883,9.5,3.2210246816812815
hard_s40,vit_base_patch16_clip_224.openai,cls,layer_9,2,0.02,0.1,0.05,2,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,768,5,38.5,13.74772708486752,16.5,4.962358310319802
hard_s40,vit_base_patch16_clip_224.openai,cls,layer_10,2,0.02,0.1,0.05,2,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,768,5,34.0,8.602325267042627,32.5,2.7386127875258293
hard_s40,vit_base_patch16_clip_224.openai,cls,layer_11,2,0.02,0.1,0.05,2,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,768,5,49.5,7.648529270389178,58.0,5.733672470589856
hard_s40,vit_base_patch16_clip_224.openai,cls,layer_0,4,0.02,0.1,0.05,2,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,768,5,6.0,3.0,7.75,1.8371173070873836
hard_s40,vit_base_patch16_clip_224.openai,cls,layer_1,4,0.02,0.1,0.05,2,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,768,5,16.5,5.830951894845301,8.25,2.318404623873926
hard_s40,vit_base_patch16_clip_224.openai,cls,layer_2,4,0.02,0.1,0.05,2,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,768,5,37.5,9.219544457292887,8.75,2.850438562747845
hard_s40,vit_base_patch16_clip_224.openai,cls,layer_3,4,0.02,0.1,0.05,2,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,768,5,26.5,6.442049363362563,8.25,2.915475947422651
hard_s40,vit_base_patch16_clip_224.openai,cls,layer_4,4,0.02,0.1,0.05,2,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,768,5,13.5,7.176350047203663,9.0,5.5565276927232174
hard_s40,vit_base_patch16_clip_224.openai,cls,layer_5,4,0.02,0.1,0.05,2,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,768,5,13.5,9.565563234854496,8.0,3.4095454242464647
hard_s40,vit_base_patch16_clip_224.openai,cls,layer_6,4,0.02,0.1,0.05,2,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,768,5,15.0,11.510864433221338,5.5,2.9154759474226504
hard_s40,vit_base_patch16_clip_224.openai,cls,layer_7,4,0.02,0.1,0.05,2,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,768,5,34.0,13.37908816025965,7.25,3.2977264895682303
hard_s40,vit_base_patch16_clip_224.openai,cls,layer_8,4,0.02,0.1,0.05,2,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,768,5,46.0,8.154753215150045,9.5,4.077376607575022
hard_s40,vit_base_patch16_clip_224.openai,cls,layer_9,4,0.02,0.1,0.05,2,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,768,5,38.0,13.729530217745982,17.25,4.703721930556694
hard_s40,vit_base_patch16_clip_224.openai,cls,layer_10,4,0.02,0.1,0.05,2,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,768,5,34.0,8.154753215150045,32.5,3.0618621784789712
hard_s40,vit_base_patch16_clip_224.openai,cls,layer_11,4,0.02,0.1,0.05,2,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,768,5,49.5,6.782329983125268,58.75,5.75543221661067
hard_s40,vit_base_patch16_clip_224.openai,cls,layer_0,6,0.02,0.1,0.05,2,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,768,5,6.0,3.0,7.5,1.5811388300841898
hard_s40,vit_base_patch16_clip_224.openai,cls,layer_1,6,0.02,0.1,0.05,2,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,768,5,17.5,4.743416490252569,7.5,2.23606797749979
hard_s40,vit_base_patch16_clip_224.openai,cls,layer_2,6,0.02,0.1,0.05,2,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,768,5,38.0,10.41633332799983,9.25,3.2210246816812815
hard_s40,vit_base_patch16_clip_224.openai,cls,layer_3,6,0.02,0.1,0.05,2,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,768,5,27.0,5.5677643628300215,8.0,3.0207614933986435
hard_s40,vit_base_patch16_clip_224.openai,cls,layer_4,6,0.02,0.1,0.05,2,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,768,5,13.5,7.176350047203663,9.0,5.667892024377317
hard_s40,vit_base_patch16_clip_224.openai,cls,layer_5,6,0.02,0.1,0.05,2,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,768,5,14.0,10.559356040971437,7.5,2.850438562747845
hard_s40,vit_base_patch16_clip_224.openai,cls,layer_6,6,0.02,0.1,0.05,2,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,768,5,15.5,12.389511693363866,4.75,2.669269563007828
hard_s40,vit_base_patch16_clip_224.openai,cls,layer_7,6,0.02,0.1,0.05,2,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,768,5,33.5,13.656500283747661,6.75,3.020761493398643
hard_s40,vit_base_patch16_clip_224.openai,cls,layer_8,6,0.02,0.1,0.05,2,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,768,5,48.0,6.59545297913646,10.25,4.358898943540674
hard_s40,vit_base_patch16_clip_224.openai,cls,layer_9,6,0.02,0.1,0.05,2,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,768,5,38.0,14.265342617687105,16.0,4.962358310319802
hard_s40,vit_base_patch16_clip_224.openai,cls,layer_10,6,0.02,0.1,0.05,2,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,768,5,33.5,8.306623862918075,32.5,2.7386127875258293
hard_s40,vit_base_patch16_clip_224.openai,cls,layer_11,6,0.02,0.1,0.05,2,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,768,5,49.0,7.516648189186454,58.75,6.37377439199098
hard_s40,vit_base_patch16_clip_224.openai,cls,layer_0,8,0.02,0.1,0.05,2,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,768,5,6.5,3.391164991562634,8.25,2.318404623873926
hard_s40,vit_base_patch16_clip_224.openai,cls,layer_1,8,0.02,0.1,0.05,2,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,768,5,17.0,5.0990195135927845,8.25,2.806243040080456
hard_s40,vit_base_patch16_clip_224.openai,cls,layer_2,8,0.02,0.1,0.05,2,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,768,5,37.5,10.8397416943394,8.5,2.669269563007828
hard_s40,vit_base_patch16_clip_224.openai,cls,layer_3,8,0.02,0.1,0.05,2,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,768,5,27.0,5.5677643628300215,8.5,3.2015621187164247
hard_s40,vit_base_patch16_clip_224.openai,cls,layer_4,8,0.02,0.1,0.05,2,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,768,5,13.5,7.176350047203663,9.25,5.3967582862307255
hard_s40,vit_base_patch16_clip_224.openai,cls,layer_5,8,0.02,0.1,0.05,2,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,768,5,13.5,8.455767262643882,7.75,3.0
hard_s40,vit_base_patch16_clip_224.openai,cls,layer_6,8,0.02,0.1,0.05,2,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,768,5,15.0,11.510864433221338,4.75,2.1505813167606567
hard_s40,vit_base_patch16_clip_224.openai,cls,layer_7,8,0.02,0.1,0.05,2,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,768,5,33.0,15.033296378372908,7.0,3.5881750236018317
hard_s40,vit_base_patch16_clip_224.openai,cls,layer_8,8,0.02,0.1,0.05,2,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,768,5,46.0,7.0,10.25,3.6571847095819483
hard_s40,vit_base_patch16_clip_224.openai,cls,layer_9,8,0.02,0.1,0.05,2,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,768,5,37.5,13.784048752090222,17.25,4.286607049870561
hard_s40,vit_base_patch16_clip_224.openai,cls,layer_10,8,0.02,0.1,0.05,2,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,768,5,34.5,8.276472678623424,32.5,2.7386127875258293
hard_s40,vit_base_patch16_clip_224.openai,cls,layer_11,8,0.02,0.1,0.05,2,40,80,0.01,noise_shift_occlusion,5.0,2,0.5,768,5,49.5,6.782329983125268,58.25,5.396758286230726
