scale_c,n,K,ident_accuracy,gen_accuracy,diff_ident_minus_gen,tradeoff_label
1.6285714285714286,4,30,74.44444444444444,48.66666666666667,25.77777777777777,Ident+
1.7333333333333334,4,5,100.0,57.333333333333336,42.666666666666664,Ident+
1.7333333333333334,4,10,96.66666666666667,51.33333333333333,45.33333333333334,Ident+
1.7333333333333334,4,20,86.66666666666667,44.0,42.66666666666667,Ident+
1.7333333333333334,4,30,83.33333333333334,50.66666666666667,32.66666666666667,Ident+
1.8380952380952382,4,5,100.0,51.33333333333333,48.66666666666667,Ident+
1.8380952380952382,4,10,96.66666666666667,45.33333333333333,51.33333333333334,Ident+
1.8380952380952382,4,20,95.0,42.0,53.0,Ident+
1.8380952380952382,4,30,90.0,51.33333333333333,38.66666666666667,Ident+
1.9428571428571428,4,5,100.0,34.66666666666667,65.33333333333333,Ident+
1.9428571428571428,4,10,100.0,45.33333333333333,54.66666666666667,Ident+
1.9428571428571428,4,20,95.0,52.666666666666664,42.333333333333336,Ident+
1.9428571428571428,4,30,91.11111111111111,49.333333333333336,41.77777777777778,Ident+
2.0476190476190474,4,5,100.0,42.0,58.0,Ident+
