category,model_name,pooling,layer,split_label,split_seed,split_mode,n_stored,n_probe,chance_accuracy,corruption_mode,occlusion_frac,decision_noise_std,corruption_label,ident_accuracy_baseline,ident_avg_margin_baseline,gen_accuracy_baseline,gen_avg_margin_baseline,gen_avg_retrieved_human_similarity_baseline,gen_avg_human_similarity_regret_baseline,gen_same_concept_accuracy_baseline,human_rdm_spearman_baseline,exact_accuracy_dam,clean_reextract_accuracy_dam,exact_avg_target_sim_dam,clean_reextract_avg_target_sim_dam,ident_accuracy_dam,ident_avg_target_sim_dam,ident_avg_margin_dam,gen_accuracy_dam,gen_avg_target_sim_dam,gen_avg_margin_dam,gen_avg_retrieved_human_similarity_dam,gen_avg_human_similarity_regret_dam,gen_same_concept_accuracy_dam,probe_rdm_spearman_pre,probe_rdm_spearman_post,probe_rdm_spearman_delta,cue_recovered_cosine_mean,cue_recovered_cosine_std,cue_displacement_mean,target_pull_gain_mean,target_pull_gain_std,gen_winners_dam,ident_accuracy_delta,gen_accuracy_delta,gen_avg_margin_delta,gen_avg_human_similarity_regret_delta,qualifying_hard_ident_win,dam_n,dam_beta,dam_alpha,dam_lmbda,dam_steps_multiplier
animals,vit_base_patch16_224,cls,layer_11,stored_80_seed_3,3,random_storage_curve,80,40,1.25,occlusion,0.5,0.01,occ0.5_dnoise0.01,71.25,0.01642235741019249,55.00000000000001,0.008794569969177246,0.8167500000000001,0.1125,100.0,0.10526453273126307,100.0,100.0,0.9998671159148216,0.9998681157827377,91.25,0.5039867628365755,0.14733938612043856,55.00000000000001,0.5726854770473437,0.09774574591137934,0.8915000000000001,0.03774999999999997,100.0,0.04561482338707462,0.2603287868791505,0.2147139634920759,0.9998341825982202,2.9906598612384994e-05,0.00016581740177989412,0.0007537692382303229,0.000646181353459966,"[53, 29, 41, 57, 27, 32, 53, 26, 3, 44, 39, 64, 27, 1, 59, 26, 69, 73, 53, 59, 53, 46, 11, 22, 7, 27, 54, 10, 1, 53, 59, 77, 38, 21, 48, 59, 64, 34, 32, 77]",20.0,0.0,0.0889511759422021,-0.07475000000000004,False,2,0.05,0.02,0.0,1
animals,vit_base_patch16_224,cls,layer_11,stored_80_seed_3,3,random_storage_curve,80,40,1.25,occlusion,0.5,0.01,occ0.5_dnoise0.01,71.25,0.01642235741019249,55.00000000000001,0.008794569969177246,0.8167500000000001,0.1125,100.0,0.10526453273126307,100.0,100.0,0.9997318401932717,0.9997327893972396,91.25,0.5053337413817645,0.14717819644138216,55.00000000000001,0.5733468043152243,0.09768421412445605,0.8915000000000001,0.03774999999999997,100.0,0.04561482338707462,0.26023874890108073,0.2146239255140061,0.9996754351061341,5.116980262003534e-05,0.0003245648938657725,0.0014150948534995152,0.0011147515480570906,"[53, 29, 41, 57, 27, 32, 53, 26, 3, 44, 39, 64, 27, 1, 59, 26, 69, 73, 53, 59, 53, 46, 11, 22, 7, 27, 54, 10, 1, 53, 59, 77, 38, 21, 48, 59, 64, 34, 32, 77]",20.0,0.0,0.08888964415527881,-0.07475000000000004,False,2,0.05,0.02,0.0,2
animals,vit_base_patch16_224,cls,layer_11,stored_80_seed_3,3,random_storage_curve,80,40,1.25,occlusion,0.5,0.01,occ0.5_dnoise0.01,71.25,0.01642235741019249,55.00000000000001,0.008794569969177246,0.8167500000000001,0.1125,100.0,0.10526453273126307,100.0,100.0,0.9995945177972316,0.999595332145691,91.25,0.5066505614668131,0.1471145643852651,55.00000000000001,0.5739927052607527,0.09774427629017737,0.8915000000000001,0.03774999999999997,100.0,0.04561482338707462,0.26137755602775126,0.21576273264067664,0.9995059193810146,7.687189183544901e-05,0.0004940806189854402,0.002060994303064572,0.0015757698692201267,"[53, 29, 41, 57, 27, 32, 53, 26, 3, 44, 39, 64, 27, 1, 59, 26, 69, 73, 53, 59, 53, 46, 11, 22, 7, 27, 54, 10, 1, 53, 59, 77, 38, 21, 48, 59, 64, 34, 32, 77]",20.0,0.0,0.08894970632100013,-0.07475000000000004,False,2,0.05,0.02,0.0,3
animals,vit_base_patch16_224,cls,layer_11,stored_80_seed_3,3,random_storage_curve,80,40,1.25,occlusion,0.5,0.01,occ0.5_dnoise0.01,71.25,0.01642235741019249,55.00000000000001,0.008794569969177246,0.8167500000000001,0.1125,100.0,0.10526453273126307,100.0,100.0,0.9993136048316955,0.9993102945387363,90.0,0.5095217518508435,0.14715589443221688,55.00000000000001,0.5755087908415589,0.09760068934992887,0.8915000000000001,0.03774999999999997,100.0,0.04561482338707462,0.2611647309390995,0.21554990755202486,0.9991530949628746,0.00012459518487895453,0.0008469050371255171,0.0035770657607962124,0.0022642174555581253,"[53, 29, 41, 57, 27, 32, 53, 26, 3, 44, 39, 64, 27, 1, 59, 26, 69, 73, 53, 59, 53, 46, 11, 22, 7, 27, 54, 10, 1, 53, 59, 77, 38, 21, 48, 59, 64, 34, 32, 77]",18.75,0.0,0.08880611938075163,-0.07475000000000004,False,2,0.05,0.02,0.0,5
animals,vit_base_patch16_224,cls,layer_11,stored_80_seed_3,3,random_storage_curve,80,40,1.25,occlusion,0.5,0.01,occ0.5_dnoise0.01,71.25,0.01642235741019249,55.00000000000001,0.008794569969177246,0.8167500000000001,0.1125,100.0,0.10526453273126307,100.0,100.0,0.9988633081316948,0.9988669276237487,90.0,0.5136759534478188,0.14735122583806515,55.00000000000001,0.5775483150398941,0.09725525904359529,0.8915000000000001,0.03774999999999997,100.0,0.04561482338707462,0.2617926313596394,0.2161778079725648,0.9986151426558021,0.00018466575224956324,0.0013848573441980982,0.005616609103628474,0.0031588447528876898,"[53, 29, 41, 57, 27, 32, 53, 26, 3, 44, 39, 64, 27, 1, 59, 26, 69, 73, 53, 59, 53, 46, 11, 22, 7, 27, 54, 10, 1, 53, 59, 77, 38, 21, 48, 59, 64, 34, 32, 77]",18.75,0.0,0.08846068907441805,-0.07475000000000004,False,2,0.05,0.02,0.0,8
animals,vit_base_patch16_224,cls,layer_11,stored_80_seed_3,3,random_storage_curve,80,40,1.25,occlusion,0.5,0.01,occ0.5_dnoise0.01,71.25,0.01642235741019249,55.00000000000001,0.008794569969177246,0.8167500000000001,0.1125,100.0,0.10526453273126307,100.0,100.0,0.9998663268983364,0.99986732006073,91.25,0.5039865504950285,0.14733925657346844,55.00000000000001,0.5726849805156234,0.0977455466578249,0.8915000000000001,0.03774999999999997,100.0,0.04561482338707462,0.2603424734613746,0.2147276500743,0.9998332836337669,3.0018785579206676e-05,0.00016671636623310503,0.0007532655991546719,0.0006474575885910831,"[53, 29, 41, 57, 27, 32, 53, 26, 3, 44, 39, 64, 27, 1, 59, 26, 69, 73, 53, 59, 53, 46, 11, 22, 7, 27, 54, 10, 1, 53, 59, 77, 38, 21, 48, 59, 64, 34, 32, 77]",20.0,0.0,0.08895097668864765,-0.07475000000000004,False,2,0.05,0.02,0.05,1
animals,vit_base_patch16_224,cls,layer_11,stored_80_seed_3,3,random_storage_curve,80,40,1.25,occlusion,0.5,0.01,occ0.5_dnoise0.01,71.25,0.01642235741019249,55.00000000000001,0.008794569969177246,0.8167500000000001,0.1125,100.0,0.10526453273126307,100.0,100.0,0.9997302696108818,0.9997312150895595,91.25,0.5053329616785049,0.14717753492295743,55.00000000000001,0.5733456234418555,0.09768408005766105,0.8915000000000001,0.03774999999999997,100.0,0.04561482338707462,0.26023005880682193,0.2146152354197473,0.9996736977024465,5.136677971148025e-05,0.00032630229755341024,0.0014139076565042685,0.0011164768447450297,"[53, 29, 41, 57, 27, 32, 53, 26, 3, 44, 39, 64, 27, 1, 59, 26, 69, 73, 53, 59, 53, 46, 11, 22, 7, 27, 54, 10, 1, 53, 59, 77, 38, 21, 48, 59, 64, 34, 32, 77]",20.0,0.0,0.08888951008848381,-0.07475000000000004,False,2,0.05,0.02,0.05,2
animals,vit_base_patch16_224,cls,layer_11,stored_80_seed_3,3,random_storage_curve,80,40,1.25,occlusion,0.5,0.01,occ0.5_dnoise0.01,71.25,0.01642235741019249,55.00000000000001,0.008794569969177246,0.8167500000000001,0.1125,100.0,0.10526453273126307,100.0,100.0,0.9995921708643436,0.9995929852128029,91.25,0.5066491555422544,0.14711362961679697,55.00000000000001,0.5739907702140045,0.09774442628840915,0.8915000000000001,0.03774999999999997,100.0,0.04561482338707462,0.26134130302899483,0.2157264796419202,0.9995033060015324,7.718257223585552e-05,0.0004966939984675595,0.0020590548235090386,0.0015778824238700646,"[53, 29, 41, 57, 27, 32, 53, 26, 3, 44, 39, 64, 27, 1, 59, 26, 69, 73, 53, 59, 53, 46, 11, 22, 7, 27, 54, 10, 1, 53, 59, 77, 38, 21, 48, 59, 64, 34, 32, 77]",20.0,0.0,0.08894985631923191,-0.07475000000000004,False,2,0.05,0.02,0.05,3
animals,vit_base_patch16_224,cls,layer_11,stored_80_seed_3,3,random_storage_curve,80,40,1.25,occlusion,0.5,0.01,occ0.5_dnoise0.01,71.25,0.01642235741019249,55.00000000000001,0.008794569969177246,0.8167500000000001,0.1125,100.0,0.10526453273126307,100.0,100.0,0.9993097461760044,0.9993064180016518,90.0,0.5095197156071662,0.1471548333764076,55.00000000000001,0.5755059877235909,0.09760083498549647,0.8915000000000001,0.03774999999999997,100.0,0.04561482338707462,0.2611572045838098,0.2155423811967352,0.999148729980327,0.00012512578319685832,0.0008512700196730866,0.003574269441700319,0.002266146022265387,"[53, 29, 41, 57, 27, 32, 53, 26, 3, 44, 39, 64, 27, 1, 59, 26, 69, 73, 53, 59, 53, 46, 11, 22, 7, 27, 54, 10, 1, 53, 59, 77, 38, 21, 48, 59, 64, 34, 32, 77]",18.75,0.0,0.08880626501631923,-0.07475000000000004,False,2,0.05,0.02,0.05,5
animals,vit_base_patch16_224,cls,layer_11,stored_80_seed_3,3,random_storage_curve,80,40,1.25,occlusion,0.5,0.01,occ0.5_dnoise0.01,71.25,0.01642235741019249,55.00000000000001,0.008794569969177246,0.8167500000000001,0.1125,100.0,0.10526453273126307,100.0,100.0,0.9988572195172309,0.9988608747720719,90.0,0.5136725470423699,0.14735044753178955,55.00000000000001,0.5775435232266318,0.09725480719353072,0.8915000000000001,0.03774999999999997,100.0,0.04561482338707462,0.2617973242635259,0.2161825008764513,0.9986082418422921,0.00018540656121002568,0.0013917581577079867,0.005611829297335639,0.0031601501261843273,"[53, 29, 41, 57, 27, 32, 53, 26, 3, 44, 39, 64, 27, 1, 59, 26, 69, 73, 53, 59, 53, 46, 11, 22, 7, 27, 54, 10, 1, 53, 59, 77, 38, 21, 48, 59, 64, 34, 32, 77]",18.75,0.0,0.08846023722435348,-0.07475000000000004,False,2,0.05,0.02,0.05,8
animals,vit_base_patch16_224,cls,layer_11,stored_80_seed_3,3,random_storage_curve,80,40,1.25,occlusion,0.5,0.01,occ0.5_dnoise0.01,71.25,0.01642235741019249,55.00000000000001,0.008794569969177246,0.8167500000000001,0.1125,100.0,0.10526453273126307,100.0,100.0,0.9991756528615952,0.9991811498999595,91.25,0.505884838104248,0.14721434907987713,55.00000000000001,0.5734899795114415,0.09754454553717551,0.8915000000000001,0.03774999999999997,100.0,0.04561482338707462,0.2592696705731936,0.213654847186119,0.998966169761716,0.00018716076118211437,0.0010338302382839949,0.001558266838911207,0.0016457666843848117,"[53, 29, 41, 57, 27, 32, 53, 26, 3, 44, 39, 64, 27, 1, 59, 26, 69, 73, 53, 59, 53, 46, 11, 22, 7, 27, 54, 10, 1, 53, 59, 77, 38, 21, 48, 59, 64, 34, 32, 77]",20.0,0.0,0.08874997556799827,-0.07475000000000004,False,2,0.05,0.05,0.0,1
animals,vit_base_patch16_224,cls,layer_11,stored_80_seed_3,3,random_storage_curve,80,40,1.25,occlusion,0.5,0.01,occ0.5_dnoise0.01,71.25,0.01642235741019249,55.00000000000001,0.008794569969177246,0.8167500000000001,0.1125,100.0,0.10526453273126307,100.0,100.0,0.9983445033431053,0.9983539782464504,90.0,0.5089327912777662,0.14670588364824652,55.00000000000001,0.5748277680931324,0.09735531937160431,0.8915000000000001,0.03774999999999997,100.0,0.04561482338707462,0.25890383910877174,0.21328901572169712,0.9979805171319791,0.000326048933615884,0.002019482868020944,0.0028960500461733913,0.002801538753399331,"[53, 29, 41, 57, 27, 32, 53, 26, 3, 44, 39, 64, 27, 1, 59, 26, 69, 73, 53, 59, 53, 46, 11, 22, 7, 27, 54, 10, 1, 53, 59, 77, 38, 21, 48, 59, 64, 34, 32, 77]",18.75,0.0,0.08856074940242707,-0.07475000000000004,False,2,0.05,0.05,0.0,2
animals,vit_base_patch16_224,cls,layer_11,stored_80_seed_3,3,random_storage_curve,80,40,1.25,occlusion,0.5,0.01,occ0.5_dnoise0.01,71.25,0.01642235741019249,55.00000000000001,0.008794569969177246,0.8167500000000001,0.1125,100.0,0.10526453273126307,100.0,100.0,0.9975145161151886,0.9975180469453335,90.0,0.5119006231427192,0.14644141606986522,55.00000000000001,0.5761044911152566,0.09745913474325789,0.8915000000000001,0.03774999999999997,100.0,0.04561482338707462,0.2617195561419788,0.21610473275490416,0.9969423432783003,0.0004897377457935987,0.003057656721699634,0.004172775878293062,0.003983800759525124,"[53, 29, 41, 57, 27, 32, 53, 26, 3, 44, 39, 64, 27, 1, 59, 26, 69, 73, 53, 59, 53, 46, 11, 22, 7, 27, 54, 10, 1, 53, 59, 77, 38, 21, 48, 59, 64, 34, 32, 77]",18.75,0.0,0.08866456477408065,-0.07475000000000004,False,2,0.05,0.05,0.0,3
animals,vit_base_patch16_224,cls,layer_11,stored_80_seed_3,3,random_storage_curve,80,40,1.25,occlusion,0.5,0.01,occ0.5_dnoise0.01,71.25,0.01642235741019249,55.00000000000001,0.008794569969177246,0.8167500000000001,0.1125,100.0,0.10526453273126307,100.0,100.0,0.995839974284172,0.9958200946450233,90.0,0.5184059796854854,0.14622293068096043,55.00000000000001,0.5791928556602215,0.09698588446190115,0.8915000000000001,0.03774999999999997,100.0,0.04561482338707462,0.2609442656511285,0.21532944226405387,0.9947977895293498,0.0008150010546586429,0.005202210470650226,0.007261136571328682,0.005673714112083247,"[53, 29, 41, 57, 27, 32, 53, 26, 3, 44, 39, 64, 27, 1, 59, 26, 69, 73, 53, 59, 53, 46, 11, 22, 7, 27, 54, 10, 1, 53, 59, 77, 38, 21, 48, 59, 64, 34, 32, 77]",18.75,0.0,0.08819131449272391,-0.07475000000000004,False,2,0.05,0.05,0.0,5
animals,vit_base_patch16_224,cls,layer_11,stored_80_seed_3,3,random_storage_curve,80,40,1.25,occlusion,0.5,0.01,occ0.5_dnoise0.01,71.25,0.01642235741019249,55.00000000000001,0.008794569969177246,0.8167500000000001,0.1125,100.0,0.10526453273126307,100.0,100.0,0.9932199589908123,0.9932566672563553,88.75,0.5278343105688691,0.14640810498967766,55.00000000000001,0.5831952066306257,0.09597125995496754,0.8915000000000001,0.03774999999999997,100.0,0.04561482338707462,0.2630090674651543,0.21739424407807967,0.9915767960309111,0.001227838784364447,0.008423203969089025,0.011263495776143868,0.007956219021231944,"[53, 29, 41, 57, 27, 32, 53, 26, 3, 44, 39, 64, 27, 1, 59, 26, 69, 73, 53, 59, 53, 46, 11, 22, 7, 27, 54, 10, 1, 53, 59, 77, 38, 21, 48, 59, 64, 34, 32, 77]",17.5,0.0,0.0871766899857903,-0.07475000000000004,False,2,0.05,0.05,0.0,8
animals,vit_base_patch16_224,cls,layer_11,stored_80_seed_3,3,random_storage_curve,80,40,1.25,occlusion,0.5,0.01,occ0.5_dnoise0.01,71.25,0.01642235741019249,55.00000000000001,0.008794569969177246,0.8167500000000001,0.1125,100.0,0.10526453273126307,100.0,100.0,0.9991707280278206,0.9991762280464173,91.25,0.5058825895190239,0.1472133921459317,55.00000000000001,0.573486900204216,0.09754376194009637,0.8915000000000001,0.03774999999999997,100.0,0.04561482338707462,0.2592470662086515,0.2136322428215769,0.9989605644840284,0.00018785688921683284,0.001039435515971568,0.0015551805168904167,0.0016492064498128793,"[53, 29, 41, 57, 27, 32, 53, 26, 3, 44, 39, 64, 27, 1, 59, 26, 69, 73, 53, 59, 53, 46, 11, 22, 7, 27, 54, 10, 1, 53, 59, 77, 38, 21, 48, 59, 64, 34, 32, 77]",20.0,0.0,0.08874919197091913,-0.07475000000000004,False,2,0.05,0.05,0.05,1
animals,vit_base_patch16_224,cls,layer_11,stored_80_seed_3,3,random_storage_curve,80,40,1.25,occlusion,0.5,0.01,occ0.5_dnoise0.01,71.25,0.01642235741019249,55.00000000000001,0.008794569969177246,0.8167500000000001,0.1125,100.0,0.10526453273126307,100.0,100.0,0.9983347371220589,0.9983442857861519,90.0,0.5089273974299431,0.14670312739908695,55.00000000000001,0.5748212544459363,0.09735442793252673,0.8915000000000001,0.03774999999999997,100.0,0.04561482338707462,0.2589320091814271,0.2133171857943525,0.9979697017017516,0.0003273056207826196,0.0020302982982484145,0.002889542786228767,0.0028061409347837933,"[53, 29, 41, 57, 27, 32, 53, 26, 3, 44, 39, 64, 27, 1, 59, 26, 69, 73, 53, 59, 53, 46, 11, 22, 7, 27, 54, 10, 1, 53, 59, 77, 38, 21, 48, 59, 64, 34, 32, 77]",18.75,0.0,0.08855985796334949,-0.07475000000000004,False,2,0.05,0.05,0.05,2
animals,vit_base_patch16_224,cls,layer_11,stored_80_seed_3,3,random_storage_curve,80,40,1.25,occlusion,0.5,0.01,occ0.5_dnoise0.01,71.25,0.01642235741019249,55.00000000000001,0.008794569969177246,0.8167500000000001,0.1125,100.0,0.10526453273126307,100.0,100.0,0.997500105202198,0.9975036717951298,90.0,0.5118918962776661,0.1464375551789999,55.00000000000001,0.5760943181812763,0.09745871387422085,0.8915000000000001,0.03774999999999997,100.0,0.04561482338707462,0.2617349124366369,0.21612008904956226,0.9969261841550768,0.0004917110171062798,0.0030738158449232444,0.0041626175675265106,0.003989710719795429,"[53, 29, 41, 57, 27, 32, 53, 26, 3, 44, 39, 64, 27, 1, 59, 26, 69, 73, 53, 59, 53, 46, 11, 22, 7, 27, 54, 10, 1, 53, 59, 77, 38, 21, 48, 59, 64, 34, 32, 77]",18.75,0.0,0.08866414390504361,-0.07475000000000004,False,2,0.05,0.05,0.05,3
animals,vit_base_patch16_224,cls,layer_11,stored_80_seed_3,3,random_storage_curve,80,40,1.25,occlusion,0.5,0.01,occ0.5_dnoise0.01,71.25,0.01642235741019249,55.00000000000001,0.008794569969177246,0.8167500000000001,0.1125,100.0,0.10526453273126307,100.0,100.0,0.9958165861666203,0.9957966886460781,90.0,0.5183920111507178,0.14621731769293547,55.00000000000001,0.5791770730400458,0.09698451424483209,0.8915000000000001,0.03774999999999997,100.0,0.04561482338707462,0.2609634293961096,0.215348606009035,0.994771031031475,0.0008185051798378167,0.005228968968524786,0.007245350441269141,0.0056795643551809175,"[53, 29, 41, 57, 27, 32, 53, 26, 3, 44, 39, 64, 27, 1, 59, 26, 69, 73, 53, 59, 53, 46, 11, 22, 7, 27, 54, 10, 1, 53, 59, 77, 38, 21, 48, 59, 64, 34, 32, 77]",18.75,0.0,0.08818994427565485,-0.07475000000000004,False,2,0.05,0.05,0.05,5
animals,vit_base_patch16_224,cls,layer_11,stored_80_seed_3,3,random_storage_curve,80,40,1.25,occlusion,0.5,0.01,occ0.5_dnoise0.01,71.25,0.01642235741019249,55.00000000000001,0.008794569969177246,0.8167500000000001,0.1125,100.0,0.10526453273126307,100.0,100.0,0.9931836910545826,0.99322082772851,88.75,0.527811749279499,0.14640192361548543,55.00000000000001,0.5831693284242647,0.09596773572557141,0.8915000000000001,0.03774999999999997,100.0,0.04561482338707462,0.26292594867421637,0.21731112528714175,0.9915349858669809,0.0012330143302238224,0.008465014133019162,0.011237613814483407,0.007962020172301963,"[53, 29, 41, 57, 27, 32, 53, 26, 3, 44, 39, 64, 27, 1, 59, 26, 69, 73, 53, 59, 53, 46, 11, 22, 7, 27, 54, 10, 1, 53, 59, 77, 38, 21, 48, 59, 64, 34, 32, 77]",17.5,0.0,0.08717316575639417,-0.07475000000000004,False,2,0.05,0.05,0.05,8
animals,vit_base_patch16_224,cls,layer_11,stored_80_seed_3,3,random_storage_curve,80,40,1.25,occlusion,0.5,0.01,occ0.5_dnoise0.01,71.25,0.01642235741019249,55.00000000000001,0.008794569969177246,0.8167500000000001,0.1125,100.0,0.10526453273126307,100.0,100.0,0.9967433750629425,0.9967602476477623,90.0,0.5081845823675394,0.1466937441378832,55.00000000000001,0.5739635391626507,0.09706955761648714,0.8915000000000001,0.03774999999999997,100.0,0.04561482338707462,0.25800033494192887,0.21238551155485424,0.9958853836714778,0.0007491237957936505,0.004114616328522158,0.0020318234565709975,0.0034493422160350707,"[53, 29, 41, 57, 27, 32, 53, 26, 3, 44, 39, 64, 27, 1, 59, 26, 69, 73, 53, 59, 53, 46, 11, 22, 7, 27, 54, 10, 1, 53, 59, 77, 38, 21, 48, 59, 64, 34, 32, 77]",18.75,0.0,0.0882749876473099,-0.07475000000000004,False,2,0.05,0.1,0.0,1
animals,vit_base_patch16_224,cls,layer_11,stored_80_seed_3,3,random_storage_curve,80,40,1.25,occlusion,0.5,0.01,occ0.5_dnoise0.01,71.25,0.01642235741019249,55.00000000000001,0.008794569969177246,0.8167500000000001,0.1125,100.0,0.10526453273126307,100.0,100.0,0.993512973934412,0.9935704745352268,90.0,0.5132082549855113,0.14528555758297443,55.00000000000001,0.5756014957732987,0.0965770702518057,0.8915000000000001,0.03774999999999997,100.0,0.04561482338707462,0.2564130076373437,0.21079818425026908,0.9919931341895964,0.0013410473639539817,0.008006865810403482,0.0036697821126109044,0.005795802453686045,"[53, 29, 41, 57, 27, 32, 53, 26, 3, 44, 39, 64, 27, 1, 59, 26, 69, 73, 53, 59, 53, 46, 11, 22, 7, 27, 54, 10, 1, 53, 59, 77, 38, 21, 48, 59, 64, 34, 32, 77]",18.75,0.0,0.08778250028262846,-0.07475000000000004,False,2,0.05,0.1,0.0,2
animals,vit_base_patch16_224,cls,layer_11,stored_80_seed_3,3,random_storage_curve,80,40,1.25,occlusion,0.5,0.01,occ0.5_dnoise0.01,71.25,0.01642235741019249,55.00000000000001,0.008794569969177246,0.8167500000000001,0.1125,100.0,0.10526453273126307,100.0,100.0,0.9903734587132931,0.9903782539069652,90.0,0.5180493289604783,0.1444107273593545,55.00000000000001,0.5770762716536411,0.0966369842295535,0.8895000000000002,0.03974999999999997,100.0,0.04561482338707462,0.2624087172997752,0.2167938939127006,0.987993548790049,0.0020163581668374074,0.012006451209951113,0.005144549386086624,0.008354126039118876,"[53, 29, 41, 57, 27, 32, 53, 26, 3, 44, 39, 64, 27, 1, 59, 26, 69, 73, 53, 59, 53, 46, 11, 22, 7, 27, 54, 10, 1, 53, 59, 77, 38, 47, 48, 59, 64, 34, 32, 77]",18.75,0.0,0.08784241426037626,-0.07275000000000004,False,2,0.05,0.1,0.0,3
animals,vit_base_patch16_224,cls,layer_11,stored_80_seed_3,3,random_storage_curve,80,40,1.25,occlusion,0.5,0.01,occ0.5_dnoise0.01,71.25,0.01642235741019249,55.00000000000001,0.008794569969177246,0.8167500000000001,0.1125,100.0,0.10526453273126307,100.0,100.0,0.9841915905475617,0.9841121904551983,88.75,0.5287704609334469,0.14313890561461448,55.00000000000001,0.5810522464103997,0.0951178795658052,0.9015000000000001,0.027749999999999986,100.0,0.04561482338707462,0.26010314801250145,0.21448832462542683,0.9798410137480722,0.003475934398196343,0.02015898625192767,0.00912054837175742,0.011943731697525613,"[53, 29, 41, 57, 27, 32, 53, 26, 3, 44, 39, 64, 27, 1, 59, 26, 69, 73, 53, 70, 53, 46, 11, 22, 7, 27, 54, 10, 1, 53, 59, 77, 38, 47, 48, 59, 64, 34, 32, 77]",17.5,0.0,0.08632330959662796,-0.08475000000000002,False,2,0.05,0.1,0.0,5
animals,vit_base_patch16_224,cls,layer_11,stored_80_seed_3,3,random_storage_curve,80,40,1.25,occlusion,0.5,0.01,occ0.5_dnoise0.01,71.25,0.01642235741019249,55.00000000000001,0.008794569969177246,0.8167500000000001,0.1125,100.0,0.10526453273126307,100.0,100.0,0.9748903952538968,0.975134938210249,88.75,0.5442488383501768,0.14261592430993913,55.00000000000001,0.5857470609480515,0.09244457187596708,0.9035,0.025749999999999985,100.0,0.04561482338707462,0.2638651366196676,0.21825031323259297,0.9679591400854735,0.005420191220206299,0.032040859914526466,0.013815346025762693,0.017154427330014092,"[53, 29, 41, 57, 27, 32, 53, 26, 3, 44, 39, 64, 27, 1, 59, 26, 69, 73, 53, 70, 53, 54, 11, 22, 7, 27, 54, 10, 1, 53, 59, 77, 38, 21, 48, 59, 64, 34, 32, 77]",17.5,0.0,0.08365000190678984,-0.08675000000000002,False,2,0.05,0.1,0.0,8
animals,vit_base_patch16_224,cls,layer_11,stored_80_seed_3,3,random_storage_curve,80,40,1.25,occlusion,0.5,0.01,occ0.5_dnoise0.01,71.25,0.01642235741019249,55.00000000000001,0.008794569969177246,0.8167500000000001,0.1125,100.0,0.10526453273126307,100.0,100.0,0.9967238821089268,0.9967408247292042,90.0,0.5081743389368057,0.1466898621059954,55.00000000000001,0.5739512938715052,0.09706697498331777,0.8915000000000001,0.03774999999999997,100.0,0.04561482338707462,0.2580024979784911,0.2123876745914165,0.995863093826998,0.0007518674640253584,0.004136906173002044,0.002019576250156135,0.003457526668141799,"[53, 29, 41, 57, 27, 32, 53, 26, 3, 44, 39, 64, 27, 1, 59, 26, 69, 73, 53, 59, 53, 46, 11, 22, 7, 27, 54, 10, 1, 53, 59, 77, 38, 21, 48, 59, 64, 34, 32, 77]",18.75,0.0,0.08827240501414053,-0.07475000000000004,False,2,0.05,0.1,0.05,1
animals,vit_base_patch16_224,cls,layer_11,stored_80_seed_3,3,random_storage_curve,80,40,1.25,occlusion,0.5,0.01,occ0.5_dnoise0.01,71.25,0.01642235741019249,55.00000000000001,0.008794569969177246,0.8167500000000001,0.1125,100.0,0.10526453273126307,100.0,100.0,0.9934747017920017,0.9935327000916004,90.0,0.5131860014051199,0.14527616929262877,55.00000000000001,0.5755767856142484,0.09657358921831474,0.8895000000000002,0.03974999999999997,100.0,0.04561482338707462,0.2563944004631739,0.2107795770760993,0.9919502828889339,0.0013462117545423287,0.008049717111066232,0.003645070780921178,0.005807188846194833,"[53, 29, 41, 57, 27, 32, 53, 26, 3, 44, 39, 64, 27, 1, 59, 26, 69, 73, 53, 59, 53, 46, 11, 22, 7, 27, 54, 10, 1, 53, 59, 77, 38, 47, 48, 59, 64, 34, 32, 77]",18.75,0.0,0.0877790192491375,-0.07275000000000004,False,2,0.05,0.1,0.05,2
animals,vit_base_patch16_224,cls,layer_11,stored_80_seed_3,3,random_storage_curve,80,40,1.25,occlusion,0.5,0.01,occ0.5_dnoise0.01,71.25,0.01642235741019249,55.00000000000001,0.008794569969177246,0.8167500000000001,0.1125,100.0,0.10526453273126307,100.0,100.0,0.9903177268803119,0.990322633087635,90.0,0.5180145654827356,0.14439714988693594,55.00000000000001,0.5770386762626003,0.09663356278906576,0.8895000000000002,0.03974999999999997,100.0,0.04561482338707462,0.2623895409054575,0.2167747175183829,0.9879303223523609,0.002024437943809718,0.012069677647639268,0.005106968992593269,0.008369897161127371,"[53, 29, 41, 57, 27, 32, 53, 26, 3, 44, 39, 64, 27, 1, 59, 26, 69, 73, 53, 59, 53, 46, 11, 22, 7, 27, 54, 10, 1, 53, 59, 77, 38, 47, 48, 59, 64, 34, 32, 77]",18.75,0.0,0.08783899281988852,-0.07275000000000004,False,2,0.05,0.1,0.05,3
