category,model_name,pooling,layer,corruption_mode,occlusion_frac,decision_noise_std,dam_n,dam_beta,dam_alpha,dam_lmbda,dam_steps_multiplier,n_splits,n_qualifying_splits,mean_qualifying_fraction,mean_ident_accuracy_baseline,std_ident_accuracy_baseline,mean_ident_accuracy_dam,std_ident_accuracy_dam,mean_ident_accuracy_delta,std_ident_accuracy_delta,mean_gen_accuracy_baseline,std_gen_accuracy_baseline,mean_gen_accuracy_dam,std_gen_accuracy_dam,mean_gen_accuracy_delta,std_gen_accuracy_delta,mean_gen_avg_margin_delta,std_gen_avg_margin_delta,mean_gen_avg_human_similarity_regret_delta,std_gen_avg_human_similarity_regret_delta,mean_probe_rdm_spearman_delta,std_probe_rdm_spearman_delta,mean_cue_recovered_cosine,std_cue_recovered_cosine,mean_cue_displacement,std_cue_displacement,mean_target_pull_gain,std_target_pull_gain
fruits,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.05,0.05,0.0,3,3,0,0.0,82.5,2.041241452319315,96.66666666666667,0.5892556509887895,14.166666666666666,2.5685058345704066,44.166666666666664,4.714045207910317,45.833333333333336,5.137011669140814,1.6666666666666667,3.1180478223116177,-0.047348543411741655,0.028871577944510656,-0.01276851833333334,0.016024452981532284,0.14862311261117497,0.10741339859358895,0.9969731948773197,2.8584473087424944e-05,0.00302680512268026,2.858447308737565e-05,0.005277164239390825,0.000579226066314378
fruits,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.05,0.05,0.0,5,3,0,0.0,82.5,2.041241452319315,97.08333333333333,0.5892556509887895,14.583333333333334,2.5685058345704066,44.166666666666664,4.714045207910317,45.833333333333336,5.137011669140814,1.6666666666666667,3.1180478223116177,-0.04801100620534272,0.028497233988383504,-0.01276851833333334,0.016024452981532284,0.15151811664587303,0.10626565863762459,0.9948685018125386,6.158919623601349e-05,0.005131498187461297,6.158919623599295e-05,0.008865492930609314,0.0007132237696012252
fruits,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.05,0.05,0.0,8,3,0,0.0,82.5,2.041241452319315,97.08333333333333,0.5892556509887895,14.583333333333334,2.5685058345704066,44.166666666666664,4.714045207910317,45.833333333333336,5.137011669140814,1.6666666666666667,3.1180478223116177,-0.048729634583772476,0.027962078786526335,-0.01251851833333334,0.015717581001032113,0.1551680133248615,0.10687493063554125,0.9914346138167582,8.950934238883786e-05,0.008565386183241624,8.95093423888393e-05,0.01397705792169849,0.0008894494256598326
fruits,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.05,0.05,0.05,1,3,0,0.0,82.5,2.041241452319315,97.08333333333333,0.5892556509887895,14.583333333333334,2.124591463996994,44.166666666666664,4.714045207910317,45.833333333333336,5.137011669140814,1.6666666666666667,3.1180478223116177,-0.046507917911124734,0.029395488307786433,-0.011685185000000006,0.017361464184656686,0.14494417110598073,0.10782633480790307,0.9990293742565579,3.991440316619624e-06,0.0009706257434420144,3.991440316635312e-06,0.0017450459522088846,0.00013029166703436935
fruits,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.05,0.05,0.05,2,3,0,0.0,82.5,2.041241452319315,97.08333333333333,0.5892556509887895,14.583333333333334,2.124591463996994,44.166666666666664,4.714045207910317,45.833333333333336,5.137011669140814,1.6666666666666667,3.1180478223116177,-0.04707413072076936,0.02896313157523719,-0.01276851833333334,0.016024452981532284,0.14619442395990903,0.10815674058266918,0.9980038192465025,2.8671580849090536e-05,0.0019961807534973775,2.8671580849093047e-05,0.0036082159178615677,0.0004932556842481616
fruits,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.05,0.05,0.05,3,3,0,0.0,82.5,2.041241452319315,96.66666666666667,0.5892556509887895,14.166666666666666,2.5685058345704066,44.166666666666664,4.714045207910317,45.833333333333336,5.137011669140814,1.6666666666666667,3.1180478223116177,-0.04734891046149036,0.028870655795506565,-0.01276851833333334,0.016024452981532284,0.14862624185597278,0.10740322373386157,0.9969572531796039,2.8653485230958405e-05,0.0030427468203959984,2.865348523099557e-05,0.005268609412981163,0.0005808902705277199
fruits,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.05,0.05,0.05,5,3,0,0.0,82.5,2.041241452319315,97.08333333333333,0.5892556509887895,14.583333333333334,2.5685058345704066,44.166666666666664,4.714045207910317,45.833333333333336,5.137011669140814,1.6666666666666667,3.1180478223116177,-0.048011099539386724,0.02849579320178763,-0.01276851833333334,0.016024452981532284,0.1515251382453195,0.10625548030407277,0.9948426882381257,6.177056645236644e-05,0.005157311761874276,6.177056645235436e-05,0.008852008591747394,0.0007151074884586515
fruits,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.05,0.05,0.05,8,3,0,0.0,82.5,2.041241452319315,97.08333333333333,0.5892556509887895,14.583333333333334,2.5685058345704066,44.166666666666664,4.714045207910317,45.833333333333336,5.137011669140814,1.6666666666666667,3.1180478223116177,-0.048728270172917594,0.027959577270641082,-0.01251851833333334,0.015717581001032113,0.15513879534688516,0.10688735399660072,0.9913942792872156,8.989518946274697e-05,0.008605720712784521,8.989518946268798e-05,0.013956046187086861,0.0008913152244735429
fruits,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.05,0.1,0.0,1,3,0,0.0,82.5,2.041241452319315,97.08333333333333,0.5892556509887895,14.583333333333334,2.124591463996994,44.166666666666664,4.714045207910317,45.833333333333336,5.137011669140814,1.6666666666666667,3.1180478223116177,-0.04678208359982818,0.029344407779159656,-0.01276851833333334,0.016024452981532284,0.14585379724813402,0.10755402891879479,0.9961655884506456,1.6775424244169703e-05,0.0038344115493544662,1.677542424422017e-05,0.002579514485788304,0.000308510007750575
fruits,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.05,0.1,0.0,2,3,0,0.0,82.5,2.041241452319315,97.08333333333333,0.5892556509887895,14.583333333333334,2.124591463996994,44.166666666666664,4.714045207910317,45.833333333333336,5.137011669140814,1.6666666666666667,3.1180478223116177,-0.04783470094359169,0.02840566016922773,-0.01276851833333334,0.016024452981532284,0.14821184170322196,0.1081243416010221,0.9921875292477949,0.00012264176726118996,0.007812470752205164,0.00012264176726118747,0.005329571332579511,0.0010844242860718826
fruits,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.05,0.1,0.0,3,3,0,0.0,82.5,2.041241452319315,96.66666666666667,0.5892556509887895,14.166666666666666,2.5685058345704066,44.166666666666664,4.714045207910317,45.833333333333336,5.137011669140814,1.6666666666666667,3.1180478223116177,-0.04827911493678888,0.028121016802092218,-0.01276851833333334,0.016024452981532284,0.15266132523979278,0.10734662575996395,0.9881857706412861,0.00013228952632557953,0.011814229358713896,0.00013228952632558918,0.0076710120644663884,0.001353437333489605
fruits,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.05,0.1,0.0,5,3,0,0.0,82.5,2.041241452319315,97.08333333333333,0.5892556509887895,14.583333333333334,2.5685058345704066,44.166666666666664,4.714045207910317,45.0,4.08248290463863,0.8333333333333334,2.3570226039551585,-0.04950488209724427,0.027351270382670087,-0.011685185000000006,0.016111850797941148,0.15740680109053296,0.10511595198531394,0.9802823698880347,0.00022264873670697736,0.019717630111965413,0.00022264873670686596,0.012854282014936227,0.001837438696414817
fruits,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.05,0.1,0.0,8,3,0,0.0,82.5,2.041241452319315,95.83333333333333,0.5892556509887895,13.333333333333334,2.124591463996994,44.166666666666664,4.714045207910317,44.166666666666664,3.118047822311618,0.0,2.041241452319315,-0.0508614143608914,0.026098843145205997,-0.011083333333333339,0.014755413319260915,0.16191231888894927,0.10534520103679904,0.9679076480491041,0.00035835590494877166,0.03209235195089587,0.00035835590494876434,0.01989069072987604,0.0024878859516383185
fruits,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.05,0.1,0.05,1,3,0,0.0,82.5,2.041241452319315,97.08333333333333,0.5892556509887895,14.583333333333334,2.124591463996994,44.166666666666664,4.714045207910317,45.833333333333336,5.137011669140814,1.6666666666666667,3.1180478223116177,-0.04678153020019332,0.029344704699529187,-0.01276851833333334,0.016024452981532284,0.14584947448925004,0.10752445658264423,0.9961444620630807,1.672201753066791e-05,0.0038555379369195116,1.672201753061096e-05,0.0025685228782822396,0.00030939331901252195
fruits,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.05,0.1,0.05,2,3,0,0.0,82.5,2.041241452319315,97.08333333333333,0.5892556509887895,14.583333333333334,2.124591463996994,44.166666666666664,4.714045207910317,45.833333333333336,5.137011669140814,1.6666666666666667,3.1180478223116177,-0.04783470014420649,0.028403442908393844,-0.01276851833333334,0.016024452981532284,0.14820765899614494,0.10813095767301344,0.9921455892841093,0.00012313033215514887,0.007854410715890658,0.00012313033215517134,0.005308254392330008,0.0010876985050658206
fruits,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.05,0.1,0.05,3,3,0,0.0,82.5,2.041241452319315,96.66666666666667,0.5892556509887895,14.166666666666666,2.5685058345704066,44.166666666666664,4.714045207910317,45.833333333333336,5.137011669140814,1.6666666666666667,3.1180478223116177,-0.04827808953511218,0.028118234574878585,-0.01276851833333334,0.016024452981532284,0.15264797365418084,0.10737042427892293,0.9881237202285117,0.0001326934316802359,0.011876279771488335,0.0001326934316801863,0.007638624820936797,0.0013576425299203427
fruits,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.05,0.1,0.05,5,3,0,0.0,82.5,2.041241452319315,97.08333333333333,0.5892556509887895,14.583333333333334,2.5685058345704066,44.166666666666664,4.714045207910317,45.0,4.08248290463863,0.8333333333333334,2.3570226039551585,-0.049502068276827536,0.027346401235664102,-0.011685185000000006,0.016111850797941148,0.15740056360681184,0.10511485895545501,0.9801837267392997,0.00022314933285555184,0.019816273260700384,0.00022314933285552836,0.012802899237088746,0.0018429435391871395
fruits,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.05,0.1,0.05,8,3,0,0.0,82.5,2.041241452319315,95.83333333333333,0.5892556509887895,13.333333333333334,2.124591463996994,44.166666666666664,4.714045207910317,44.166666666666664,3.118047822311618,0.0,2.041241452319315,-0.0508554529650913,0.026092229624283102,-0.011083333333333339,0.014755413319260915,0.1619418034107631,0.10534778105601936,0.9677586161112873,0.00035958993040084356,0.03224138388871269,0.00035958993040090026,0.019811943755995137,0.002493806160860448
fruits,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.1,0.02,0.0,1,3,0,0.0,82.5,2.041241452319315,97.08333333333333,0.5892556509887895,14.583333333333334,2.124591463996994,44.166666666666664,4.714045207910317,45.833333333333336,5.137011669140814,1.6666666666666667,3.1180478223116177,-0.04641636400483549,0.029347375757300002,-0.011685185000000006,0.017361464184656686,0.14483353180200245,0.10794683141164242,0.9998637319558497,2.4938355093510457e-06,0.00013626804415035147,2.493835509394424e-06,0.0017595109869308293,6.532236203442622e-05
fruits,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.1,0.02,0.0,2,3,0,0.0,82.5,2.041241452319315,97.08333333333333,0.5892556509887895,14.583333333333334,2.124591463996994,44.166666666666664,4.714045207910317,45.833333333333336,5.137011669140814,1.6666666666666667,3.1180478223116177,-0.04675642001287391,0.029176899153877965,-0.011685185000000006,0.017361464184656686,0.14629935933481436,0.10770539864189202,0.9996960578937308,6.569008400143125e-06,0.000303942106269219,6.569008400087257e-06,0.0035577165870440412,0.00018337228701576633
fruits,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.1,0.02,0.0,3,3,0,0.0,82.5,2.041241452319315,97.08333333333333,0.5892556509887895,14.583333333333334,2.124591463996994,44.166666666666664,4.714045207910317,45.833333333333336,5.137011669140814,1.6666666666666667,3.1180478223116177,-0.047003669144275284,0.029109996882590736,-0.011685185000000006,0.017361464184656686,0.14790337058782002,0.10724731252267289,0.9995048514045773,8.098416716220115e-06,0.0004951485954227489,8.098416716274939e-06,0.005272048747397132,0.0002210149331718873
fruits,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.1,0.02,0.0,5,3,0,0.0,82.5,2.041241452319315,97.08333333333333,0.5892556509887895,14.583333333333334,2.124591463996994,44.166666666666664,4.714045207910317,45.833333333333336,5.137011669140814,1.6666666666666667,3.1180478223116177,-0.04755562231875956,0.028884233120518018,-0.01276851833333334,0.016024452981532284,0.15040718812300372,0.1071132211979467,0.9990464517856877,1.645481923077699e-05,0.0009535482143122831,1.645481923074378e-05,0.008749051749666103,0.0003119377891316372
fruits,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.1,0.02,0.0,8,3,0,0.0,82.5,2.041241452319315,97.08333333333333,0.5892556509887895,14.583333333333334,2.5685058345704066,44.166666666666664,4.714045207910317,45.833333333333336,5.137011669140814,1.6666666666666667,3.1180478223116177,-0.04829503769675891,0.028562749324631806,-0.01276851833333334,0.016024452981532284,0.15419399442811443,0.10689176033846648,0.9981548983376394,2.3363270075789986e-05,0.0018451016623606202,2.3363270075762142e-05,0.01379800363707931,0.00045425982930465673
fruits,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.1,0.02,0.05,1,3,0,0.0,82.5,2.041241452319315,97.08333333333333,0.5892556509887895,14.583333333333334,2.124591463996994,44.166666666666664,4.714045207910317,45.833333333333336,5.137011669140814,1.6666666666666667,3.1180478223116177,-0.04641655807693799,0.02934766484686089,-0.011685185000000006,0.017361464184656686,0.14481958503362088,0.10795464105794722,0.9998623067818717,2.5036480056888263e-06,0.00013769321812826806,2.503648005743636e-06,0.001758567958611992,6.545581444706186e-05
fruits,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.1,0.02,0.05,2,3,0,0.0,82.5,2.041241452319315,97.08333333333333,0.5892556509887895,14.583333333333334,2.124591463996994,44.166666666666664,4.714045207910317,45.833333333333336,5.137011669140814,1.6666666666666667,3.1180478223116177,-0.04675717311911285,0.02917638902327798,-0.011685185000000006,0.017361464184656686,0.14631226919053414,0.1077196361955223,0.9996931863066765,6.617706189873705e-06,0.0003068136933235978,6.6177061898914485e-06,0.003556158781614627,0.00018431134969059467
fruits,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.1,0.02,0.05,3,3,0,0.0,82.5,2.041241452319315,97.08333333333333,0.5892556509887895,14.583333333333334,2.124591463996994,44.166666666666664,4.714045207910317,45.833333333333336,5.137011669140814,1.6666666666666667,3.1180478223116177,-0.04700444558790575,0.029109530392530666,-0.011685185000000006,0.017361464184656686,0.14791622970601087,0.10725056058454314,0.999500568355797,8.152957146893704e-06,0.0004994316442028069,8.152957146846775e-06,0.005269488304360304,0.0002220072945704057
fruits,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.1,0.02,0.05,5,3,0,0.0,82.5,2.041241452319315,97.08333333333333,0.5892556509887895,14.583333333333334,2.124591463996994,44.166666666666664,4.714045207910317,45.833333333333336,5.137011669140814,1.6666666666666667,3.1180478223116177,-0.04755648816159616,0.028883557261151088,-0.01276851833333334,0.016024452981532284,0.1504014056353445,0.10710128892292663,0.9990395118688994,1.6546109728832575e-05,0.0009604881311008007,1.654610972882712e-05,0.008745256790425782,0.0003128115923376239
fruits,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.1,0.02,0.05,8,3,0,0.0,82.5,2.041241452319315,97.08333333333333,0.5892556509887895,14.583333333333334,2.5685058345704066,44.166666666666664,4.714045207910317,45.833333333333336,5.137011669140814,1.6666666666666667,3.1180478223116177,-0.048295255684449034,0.02856151236169866,-0.01276851833333334,0.016024452981532284,0.15416652253812163,0.1068886769471896,0.9981439928773987,2.335441486007077e-05,0.0018560071226011766,2.3354414860035238e-05,0.013792257360013611,0.0004549384311569703
fruits,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.1,0.05,0.0,1,3,0,0.0,82.5,2.041241452319315,97.08333333333333,0.5892556509887895,14.583333333333334,2.124591463996994,44.166666666666664,4.714045207910317,45.833333333333336,5.137011669140814,1.6666666666666667,3.1180478223116177,-0.04681559585345288,0.029253887905192445,-0.011685185000000006,0.017361464184656686,0.14687854818749693,0.10769706117983699,0.9991560753940201,1.5709665671397946e-05,0.0008439246059799538,1.5709665671382685e-05,0.004161651108529166,0.0001755783679985864
fruits,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.1,0.05,0.0,2,3,0,0.0,82.5,2.041241452319315,97.08333333333333,0.5892556509887895,14.583333333333334,2.124591463996994,44.166666666666664,4.714045207910317,45.833333333333336,5.137011669140814,1.6666666666666667,3.1180478223116177,-0.04767868552977839,0.028784227498335934,-0.01276851833333334,0.016024452981532284,0.14979096588143537,0.10745241826193522,0.9981342326066053,4.2231173050345676e-05,0.0018657673933948037,4.223117305031394e-05,0.008352868936527614,0.0005000047212204596
fruits,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.1,0.05,0.0,3,3,0,0.0,82.5,2.041241452319315,96.66666666666667,0.5892556509887895,14.166666666666666,2.5685058345704066,44.166666666666664,4.714045207910317,45.833333333333336,5.137011669140814,1.6666666666666667,3.1180478223116177,-0.04829917782917619,0.028621190470896986,-0.01276851833333334,0.016024452981532284,0.15390824642989506,0.10689492628258741,0.9969812528720552,5.410346145887806e-05,0.0030187471279447885,5.410346145902563e-05,0.012292289138885706,0.0006409842142997443
fruits,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.1,0.05,0.0,5,3,0,0.0,82.5,2.041241452319315,97.08333333333333,0.5892556509887895,14.583333333333334,2.5685058345704066,44.166666666666664,4.714045207910317,45.833333333333336,5.137011669140814,1.6666666666666667,3.1180478223116177,-0.049748008605092764,0.02814496230254646,-0.01251851833333334,0.015717581001032113,0.158960833071569,0.10539462774454027,0.9942563855803782,0.000104966264202787,0.005743614419621852,0.0001049662642027215,0.020122267567227885,0.0009897576556245214
fruits,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.1,0.05,0.0,8,3,0,0.0,82.5,2.041241452319315,96.66666666666667,0.5892556509887895,14.166666666666666,2.5685058345704066,44.166666666666664,4.714045207910317,44.166666666666664,3.118047822311618,0.0,2.041241452319315,-0.05159769922999355,0.0272374989345687,-0.011083333333333339,0.014755413319260915,0.16511717039626142,0.10454936092311656,0.9890548684817916,0.00016979296728245763,0.010945131518208426,0.00016979296728247798,0.031003332648793142,0.0016329387548057914
fruits,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.1,0.05,0.05,1,3,0,0.0,82.5,2.041241452319315,97.08333333333333,0.5892556509887895,14.583333333333334,2.124591463996994,44.166666666666664,4.714045207910317,45.833333333333336,5.137011669140814,1.6666666666666667,3.1180478223116177,-0.046815786782341696,0.029254495181160172,-0.011685185000000006,0.017361464184656686,0.14688087191629345,0.10768523633776185,0.9991472449436882,1.5772711945090813e-05,0.0008527550563118797,1.5772711945100808e-05,0.004156807682946014,0.000176021499649263
